x,y,z
-4.9,3.3000000000000003,0.18618169283780336
-4.9,3.4000000000000004,0.3031877728189755
-4.9,3.5,0.4194360412652394
-4.9,3.6,0.5346359380464084
-4.9,3.7,0.6484995234154755
-4.9,3.8000000000000003,0.7607421977080269
-4.9,3.9000000000000004,0.8710834126931859
-4.9,4.0,0.9792473727980833
-4.9,4.1000000000000005,1.0849637244531596
-4.9,4.2,1.1879682318352869
-4.9,4.3,1.288003437319721
-4.9,4.4,1.3848193049900799
-4.9,4.5,1.4781738455979154
-4.9,4.6000000000000005,1.5678337214098141
-4.9,4.7,1.653574829430205
-4.9,4.800000000000001,1.7351828615421456
-4.9,4.9,1.8124538401659949
-4.800000000000001,-5.0,1.8497571913879292
-4.800000000000001,-4.9,1.7783837673512406
-4.800000000000001,-4.800000000000001,1.7025653100605365
-4.800000000000001,-4.7,1.6224913261735527
-4.800000000000001,-4.6000000000000005,1.5383619589482844
-4.800000000000001,-4.5,1.4503874879890652
-4.800000000000001,-4.4,1.358787803657076
-4.800000000000001,-4.3,1.263791857458952
-4.800000000000001,-4.2,1.1656370897872574
-4.800000000000001,-4.1000000000000005,1.064568836443156
-4.800000000000001,-4.0,0.9608397154246785
-4.800000000000001,-3.9000000000000004,0.8547089955132906
-4.800000000000001,-3.8000000000000003,0.7464419482369591
-4.800000000000001,-3.7,0.636309184829487
-4.800000000000001,-3.6,0.5245859798433585
-4.800000000000001,-3.5,0.41155158310671874
-4.800000000000001,-3.4000000000000004,0.2974885217442339
-4.800000000000001,-3.3000000000000003,0.18268189400641507
-4.800000000000001,-3.2,0.06741865667247147
-4.800000000000001,-3.1,-0.04801309219219564
-4.800000000000001,-3.0,-0.1633248333311173
-4.800000000000001,-2.9000000000000004,-0.27822834744463965
-4.800000000000001,-2.8000000000000003,-0.3924364355880731
-4.800000000000001,-2.7,-0.5056636370194812
-4.800000000000001,-2.6,-0.617626942702872
-4.800000000000001,-2.5,-0.7280465026833994
-4.800000000000001,-2.4000000000000004,-0.8366463255665068
-4.800000000000001,-2.3000000000000003,-0.9431549683526819
-4.800000000000001,-2.2,-1.0473062149035874
-4.800000000000001,-2.1,-1.148839741343767
-4.800000000000001,-2.0,-1.2475017667347588
-4.800000000000001,-1.9000000000000001,-1.343045687395274
-4.800000000000001,-1.8,-1.435232693281974
-4.800000000000001,-1.7000000000000002,-1.5238323648902066
-4.800000000000001,-1.6,-1.6086232491827683
-4.800000000000001,-1.5,-1.6893934131071664
-4.800000000000001,-1.4000000000000001,-1.765940973317878
-4.800000000000001,-1.3,-1.8380746007795752
-4.800000000000001,-1.2000000000000002,-1.9056139989900704
-4.800000000000001,-1.1,-1.9683903546276769
-4.800000000000001,-1.0,-2.026246759496594
-4.800000000000001,-0.9,-2.0790386027156824
-4.800000000000001,-0.8,-2.1266339321703556
-4.800000000000001,-0.7000000000000001,-2.168913784324144
-4.800000000000001,-0.6000000000000001,-2.205772481565586
-4.800000000000001,-0.5,-2.237117896347216
-4.800000000000001,-0.4,-2.2628716814564562
-4.800000000000001,-0.30000000000000004,-2.2829694658428448
-4.800000000000001,-0.2,-2.2973610155121413
-4.800000000000001,-0.1,-2.306010359085145
-4.800000000000001,0.0,-2.308895877707415
-4.800000000000001,0.1,-2.306010359085145
-4.800000000000001,0.2,-2.2973610155121413
-4.800000000000001,0.30000000000000004,-2.2829694658428448
-4.800000000000001,0.4,-2.2628716814564562
-4.800000000000001,0.5,-2.237117896347216
-4.800000000000001,0.6000000000000001,-2.205772481565586
-4.800000000000001,0.7000000000000001,-2.168913784324144
-4.800000000000001,0.8,-2.1266339321703556
-4.800000000000001,0.9,-2.0790386027156824
-4.800000000000001,1.0,-2.026246759496594
-4.800000000000001,1.1,-1.9683903546276769
-4.800000000000001,1.2000000000000002,-1.9056139989900704
-4.800000000000001,1.3,-1.8380746007795752
-4.800000000000001,1.4000000000000001,-1.765940973317878
-4.800000000000001,1.5,-1.6893934131071664
-4.800000000000001,1.6,-1.6086232491827683
-4.800000000000001,1.7000000000000002,-1.5238323648902066
-4.800000000000001,1.8,-1.435232693281974
-4.800000000000001,1.9000000000000001,-1.343045687395274
-4.800000000000001,2.0,-1.2475017667347588
-4.800000000000001,2.1,-1.148839741343767
-4.800000000000001,2.2,-1.0473062149035874
-4.800000000000001,2.3000000000000003,-0.9431549683526819
-4.800000000000001,2.4000000000000004,-0.8366463255665068
-4.800000000000001,2.5,-0.7280465026833994
-4.800000000000001,2.6,-0.617626942702872
-4.800000000000001,2.7,-0.5056636370194812
-4.800000000000001,2.8000000000000003,-0.3924364355880731
-4.800000000000001,2.9000000000000004,-0.27822834744463965
-4.800000000000001,3.0,-0.1633248333311173
-4.800000000000001,3.1,-0.04801309219219564
-4.800000000000001,3.2,0.06741865667247147
-4.800000000000001,3.3000000000000003,0.18268189400641507
-4.800000000000001,3.4000000000000004,0.2974885217442339
-4.800000000000001,3.5,0.41155158310671874
-4.800000000000001,3.6,0.5245859798433585
-4.800000000000001,3.7,0.636309184829487
-4.800000000000001,3.8000000000000003,0.7464419482369591
-4.800000000000001,3.9000000000000004,0.8547089955132906
-4.800000000000001,4.0,0.9608397154246785
-4.800000000000001,4.1000000000000005,1.064568836443156
-4.800000000000001,4.2,1.1656370897872574
-4.800000000000001,4.3,1.263791857458952
-4.800000000000001,4.4,1.358787803657076
-4.800000000000001,4.5,1.4503874879890652
-4.800000000000001,4.6000000000000005,1.5383619589482844
-4.800000000000001,4.7,1.6224913261735527
-4.800000000000001,4.800000000000001,1.7025653100605365
-4.800000000000001,4.9,1.7783837673512406
-4.7,-5.0,1.8141347805010362
-4.7,-4.9,1.744135857641733
-4.7,-4.800000000000001,1.669777503466721
-4.7,-4.7,1.5912455751363546
-4.7,-4.6000000000000005,1.508736361572824
-4.7,-4.5,1.4224560928400682
-4.7,-4.4,1.3326204246760256
-4.7,-4.3,1.2394538994655933
-4.7,-4.2,1.1431893850016104
-4.7,-4.1000000000000005,1.0440674924366462
-4.7,-4.0,0.9423359748804283
-4.7,-3.9000000000000004,0.838249108146099
-4.7,-3.8000000000000003,0.7320670551931004
-4.7,-3.7,0.6240552158552712
-4.7,-3.6,0.5144835634794778
-4.7,-3.5,0.40362597013284585
-4.7,-3.4000000000000004,0.2917595220652241
-4.7,-3.3000000000000003,0.17916382713786053
-4.7,-3.2,0.06612031594936979
-4.7,-3.1,-0.047088461594199514
-4.7,-3.0,-0.16017954250698005
-4.7,-2.9000000000000004,-0.27287025798338577
-4.7,-2.8000000000000003,-0.3848789399229168
-4.7,-2.7,-0.4959256249537176
-4.7,-2.6,-0.6057327541952069
-4.7,-2.5,-0.7140258670107283
-4.7,-2.4000000000000004,-0.8205342870162055
-4.7,-2.3000000000000003,-0.9249917986301386
-4.7,-2.2,-1.0271373124739127
-4.7,-2.1,-1.1267155179592738
-4.7,-2.0,-1.2234775214318352
-4.7,-1.9000000000000001,-1.3171814682755925
-4.7,-1.8,-1.4075931474235088
-4.7,-1.7000000000000002,-1.4944865767632065
-4.7,-1.6,-1.5776445679745599
-4.7,-1.5,-1.656859269387385
-4.7,-1.4000000000000001,-1.7319326855023682
-4.7,-1.3,-1.8026771718767025
-4.7,-1.2000000000000002,-1.868915904137467
-4.7,-1.1,-1.9304833199504758
-4.7,-1.0,-1.9872255328398865
-4.7,-0.9,-2.039000716824248
-4.7,-0.8,-2.085679460907595
-4.7,-0.7000000000000001,-2.1271450925395383
-4.7,-0.6000000000000001,-2.163293969235882
-4.7,-0.5,-2.1940357376308564
-4.7,-0.4,-2.2192935593134773
-4.7,-0.30000000000000004,-2.2390043028835573
-4.7,-0.2,-2.2531187017473284
-4.7,-0.1,-2.2616014772582678
-4.7,0.0,-2.264431426895342
-4.7,0.1,-2.2616014772582678
-4.7,0.2,-2.2531187017473284
-4.7,0.30000000000000004,-2.2390043028835573
-4.7,0.4,-2.2192935593134773
-4.7,0.5,-2.1940357376308564
-4.7,0.6000000000000001,-2.163293969235882
-4.7,0.7000000000000001,-2.1271450925395383
-4.7,0.8,-2.085679460907595
-4.7,0.9,-2.039000716824248
-4.7,1.0,-1.9872255328398865
-4.7,1.1,-1.9304833199504758
-4.7,1.2000000000000002,-1.868915904137467
-4.7,1.3,-1.8026771718767025
-4.7,1.4000000000000001,-1.7319326855023682
-4.7,1.5,-1.656859269387385
-4.7,1.6,-1.5776445679745599
-4.7,1.7000000000000002,-1.4944865767632065
-4.7,1.8,-1.4075931474235088
-4.7,1.9000000000000001,-1.3171814682755925
-4.7,2.0,-1.2234775214318352
-4.7,2.1,-1.1267155179592738
-4.7,2.2,-1.0271373124739127
-4.7,2.3000000000000003,-0.9249917986301386
-4.7,2.4000000000000004,-0.8205342870162055
-4.7,2.5,-0.7140258670107283
-4.7,2.6,-0.6057327541952069
-4.7,2.7,-0.4959256249537176
-4.7,2.8000000000000003,-0.3848789399229168
-4.7,2.9000000000000004,-0.27287025798338577
-4.7,3.0,-0.16017954250698005
-4.7,3.1,-0.047088461594199514
-4.7,3.2,0.06612031594936979
-4.7,3.3000000000000003,0.17916382713786053
-4.7,3.4000000000000004,0.2917595220652241
-4.7,3.5,0.40362597013284585
-4.7,3.6,0.5144835634794778
-4.7,3.7,0.6240552158552712
-4.7,3.8000000000000003,0.7320670551931004
-4.7,3.9000000000000004,0.838249108146099
-4.7,4.0,0.9423359748804283
-4.7,4.1000000000000005,1.0440674924366462
-4.7,4.2,1.1431893850016104
-4.7,4.3,1.2394538994655933
-4.7,4.4,1.3326204246760256
-4.7,4.5,1.4224560928400682
-4.7,4.6000000000000005,1.508736361572824
-4.7,4.7,1.5912455751363546
-4.7,4.800000000000001,1.669777503466721
-4.7,4.9,1.744135857641733
-4.6000000000000005,-5.0,1.7783309576478672
-4.6000000000000005,-4.9,1.7097135357999027
-4.6000000000000005,-4.800000000000001,1.6368227205140355
-4.6000000000000005,-4.7,1.5598407008676765
-4.6000000000000005,-4.6000000000000005,1.4789598918184825
-4.6000000000000005,-4.5,1.3943824532671636
-4.6000000000000005,-4.4,1.306319784763021
-4.6000000000000005,-4.3,1.214991997115163
-4.6000000000000005,-4.2,1.120627362230118
-4.6000000000000005,-4.1000000000000005,1.0234617425509458
-4.6000000000000005,-4.0,0.9237380015239675
-4.6000000000000005,-3.9000000000000004,0.8217053965666314
-4.6000000000000005,-3.8000000000000003,0.7176189560537763
-4.6000000000000005,-3.7,0.6117388418795144
-4.6000000000000005,-3.6,0.5043296991879841
-4.6000000000000005,-3.5,0.3956599948983136
-4.6000000000000005,-3.4000000000000004,0.28600134667713994
-4.6000000000000005,-3.3000000000000003,0.17562784403589493
-4.6000000000000005,-3.2,0.06481536324977324
-4.6000000000000005,-3.1,-0.04615912218928422
-4.6000000000000005,-3.0,-0.1570182338620746
-4.6000000000000005,-2.9000000000000004,-0.26748488172372475
-4.6000000000000005,-2.8000000000000003,-0.37728295668449957
-4.6000000000000005,-2.7,-0.48613802073872864
-4.6000000000000005,-2.6,-0.5937779929168978
-4.6000000000000005,-2.5,-0.6999338293463758
-4.6000000000000005,-2.4000000000000004,-0.8043401957209789
-4.6000000000000005,-2.3000000000000003,-0.9067361304985564
-4.6000000000000005,-2.2,-1.0068656971689356
-4.6000000000000005,-2.1,-1.104478623961911
-4.6000000000000005,-2.0,-1.1993309293963297
-4.6000000000000005,-1.9000000000000001,-1.291185532106731
-4.6000000000000005,-1.8,-1.3798128434232917
-4.6000000000000005,-1.7000000000000002,-1.4649913412239317
-4.6000000000000005,-1.6,-1.5465081236242537
-4.6000000000000005,-1.5,-1.6241594411213764
-4.6000000000000005,-1.4000000000000001,-1.6977512058615811
-4.6000000000000005,-1.3,-1.7670994767588681
-4.6000000000000005,-1.2000000000000002,-1.8320309192518747
-4.6000000000000005,-1.1,-1.8923832385500108
-4.6000000000000005,-1.0,-1.9480055852859108
-4.6000000000000005,-0.9,-1.998758932560293
-4.6000000000000005,-0.8,-2.0445164234368045
-4.6000000000000005,-0.7000000000000001,-2.0851636880182935
-4.6000000000000005,-0.6000000000000001,-2.120599129311994
-4.6000000000000005,-0.5,-2.150734177169091
-4.6000000000000005,-0.4,-2.1754935096639727
-4.6000000000000005,-0.30000000000000004,-2.1948152413598123
-4.6000000000000005,-0.2,-2.208651077989934
-4.6000000000000005,-0.1,-2.2169664371683266
-4.6000000000000005,0.0,-2.2197405348275994
-4.6000000000000005,0.1,-2.2169664371683266
-4.6000000000000005,0.2,-2.208651077989934
-4.6000000000000005,0.30000000000000004,-2.1948152413598123
-4.6000000000000005,0.4,-2.1754935096639727
-4.6000000000000005,0.5,-2.150734177169091
-4.6000000000000005,0.6000000000000001,-2.120599129311994
-4.6000000000000005,0.7000000000000001,-2.0851636880182935
-4.6000000000000005,0.8,-2.0445164234368045
-4.6000000000000005,0.9,-1.998758932560293
-4.6000000000000005,1.0,-1.9480055852859108
-4.6000000000000005,1.1,-1.8923832385500108
-4.6000000000000005,1.2000000000000002,-1.8320309192518747
-4.6000000000000005,1.3,-1.7670994767588681
-4.6000000000000005,1.4000000000000001,-1.6977512058615811
-4.6000000000000005,1.5,-1.6241594411213764
-4.6000000000000005,1.6,-1.5465081236242537
-4.6000000000000005,1.7000000000000002,-1.4649913412239317
-4.6000000000000005,1.8,-1.3798128434232917
-4.6000000000000005,1.9000000000000001,-1.291185532106731
-4.6000000000000005,2.0,-1.1993309293963297
-4.6000000000000005,2.1,-1.104478623961911
-4.6000000000000005,2.2,-1.0068656971689356
-4.6000000000000005,2.3000000000000003,-0.9067361304985564
-4.6000000000000005,2.4000000000000004,-0.8043401957209789
-4.6000000000000005,2.5,-0.6999338293463758
-4.6000000000000005,2.6,-0.5937779929168978
-4.6000000000000005,2.7,-0.48613802073872864
-4.6000000000000005,2.8000000000000003,-0.37728295668449957
-4.6000000000000005,2.9000000000000004,-0.26748488172372475
-4.6000000000000005,3.0,-0.1570182338620746
-4.6000000000000005,3.1,-0.04615912218928422
-4.6000000000000005,3.2,0.06481536324977324
-4.6000000000000005,3.3000000000000003,0.17562784403589493
-4.6000000000000005,3.4000000000000004,0.28600134667713994
-4.6000000000000005,3.5,0.3956599948983136
-4.6000000000000005,3.6,0.5043296991879841
-4.6000000000000005,3.7,0.6117388418795144
-4.6000000000000005,3.8000000000000003,0.7176189560537763
-4.6000000000000005,3.9000000000000004,0.8217053965666314
-4.6000000000000005,4.0,0.9237380015239675
-4.6000000000000005,4.1000000000000005,1.0234617425509458
-4.6000000000000005,4.2,1.120627362230118
-4.6000000000000005,4.3,1.214991997115163
-4.6000000000000005,4.4,1.306319784763021
-4.6000000000000005,4.5,1.3943824532671636
-4.6000000000000005,4.6000000000000005,1.4789598918184825
-4.6000000000000005,4.7,1.5598407008676765
-4.6000000000000005,4.800000000000001,1.6368227205140355
-4.6000000000000005,4.9,1.7097135357999027
-4.5,-5.0,1.7423493031808706
-4.5,-4.9,1.6751202440292485
-4.5,-4.800000000000001,1.6037042566533126
-4.5,-4.7,1.528279843828774
-4.5,-4.6000000000000005,1.4490355273074211
-4.5,-4.5,1.3661693766109133
-4.5,-4.4,1.2798885139601361
-4.5,-4.3,1.1904085965775109
-4.5,-4.2,1.0979532776562553
-4.5,-4.1000000000000005,1.0027536473438723
-4.5,-4.0,0.9050476551371331
-4.5,-3.9000000000000004,0.8050795151322592
-4.5,-3.8000000000000003,0.7030990956168606
-4.5,-3.7,0.5993612945293502
-4.5,-3.6,0.4941254023468447
-4.5,-3.5,0.38765445399400694
-4.5,-3.4000000000000004,0.2802145713927216
-4.5,-3.3000000000000003,0.17207429829588172
-4.5,-3.2,0.06350392906786434
-4.5,-3.1,-0.04522516691061579
-4.5,-3.0,-0.153841223524631
-4.5,-2.9000000000000004,-0.2620727571987946
-4.5,-2.8000000000000003,-0.3696492454648152
-4.5,-2.7,-0.47630180312677933
-4.5,-2.6,-0.5817638543341104
-4.5,-2.5,-0.6857717988823647
-4.5,-2.4000000000000004,-0.7880656710764613
-4.5,-2.3000000000000003,-0.8883897895095351
-4.5,-2.2,-0.9864933961332933
-4.5,-2.1,-1.0821312830225476
-4.5,-2.0,-1.1750644052673234
-4.5,-1.9000000000000001,-1.265060478460643
-4.5,-1.8,-1.351894559288572
-4.5,-1.7000000000000002,-1.4353496077713561
-4.5,-1.6,-1.5152170297503371
-4.5,-1.5,-1.591297198264717
-4.5,-1.4000000000000001,-1.6633999525149954
-4.5,-1.3,-1.7313450731659354
-4.5,-1.2000000000000002,-1.794962732801044
-4.5,-1.1,-1.8540939204026707
-4.5,-1.0,-1.9085908387967387
-4.5,-0.9,-1.9583172740687085
-4.5,-0.8,-2.0031489360274275
-4.5,-0.7000000000000001,-2.042973768865877
-4.5,-0.6000000000000001,-2.0776922312423336
-4.5,-0.5,-2.1072175450818804
-4.5,-0.4,-2.1314759124764064
-4.5,-0.30000000000000004,-2.1504067001409375
-4.5,-0.2,-2.1639625909652764
-4.5,-0.1,-2.172109702282134
-4.5,0.0,-2.174827670556151
-4.5,0.1,-2.172109702282134
-4.5,0.2,-2.1639625909652764
-4.5,0.30000000000000004,-2.1504067001409375
-4.5,0.4,-2.1314759124764064
-4.5,0.5,-2.1072175450818804
-4.5,0.6000000000000001,-2.0776922312423336
-4.5,0.7000000000000001,-2.042973768865877
-4.5,0.8,-2.0031489360274275
-4.5,0.9,-1.9583172740687085
-4.5,1.0,-1.9085908387967387
-4.5,1.1,-1.8540939204026707
-4.5,1.2000000000000002,-1.794962732801044
-4.5,1.3,-1.7313450731659354
-4.5,1.4000000000000001,-1.6633999525149954
-4.5,1.5,-1.591297198264717
-4.5,1.6,-1.5152170297503371
-4.5,1.7000000000000002,-1.4353496077713561
-4.5,1.8,-1.351894559288572
-4.5,1.9000000000000001,-1.265060478460643
-4.5,2.0,-1.1750644052673234
-4.5,2.1,-1.0821312830225476
-4.5,2.2,-0.9864933961332933
-4.5,2.3000000000000003,-0.8883897895095351
-4.5,2.4000000000000004,-0.7880656710764613
-4.5,2.5,-0.6857717988823647
-4.5,2.6,-0.5817638543341104
-4.5,2.7,-0.47630180312677933
-4.5,2.8000000000000003,-0.3696492454648152
-4.5,2.9000000000000004,-0.2620727571987946
-4.5,3.0,-0.153841223524631
-4.5,3.1,-0.04522516691061579
-4.5,3.2,0.06350392906786434
-4.5,3.3000000000000003,0.17207429829588172
-4.5,3.4000000000000004,0.2802145713927216
-4.5,3.5,0.38765445399400694
-4.5,3.6,0.4941254023468447
-4.5,3.7,0.5993612945293502
-4.5,3.8000000000000003,0.7030990956168606
-4.5,3.9000000000000004,0.8050795151322592
-4.5,4.0,0.9050476551371331
-4.5,4.1000000000000005,1.0027536473438723
-4.5,4.2,1.0979532776562553
-4.5,4.3,1.1904085965775109
-4.5,4.4,1.2798885139601361
-4.5,4.5,1.3661693766109133
-4.5,4.6000000000000005,1.4490355273074211
-4.5,4.7,1.528279843828774
-4.5,4.800000000000001,1.6037042566533126
-4.5,4.9,1.6751202440292485
-4.4,-5.0,1.7061934152355092
-4.4,-4.9,1.640359441630121
-4.4,-4.800000000000001,1.5704254237033406
-4.4,-4.7,1.4965661600790514
-4.4,-4.6000000000000005,1.418966260451155
-4.4,-4.5,1.337819684155473
-4.4,-4.4,1.2533292553724256
-4.4,-4.3,1.165706156172205
-4.4,-4.2,1.0751693986695852
-4.4,-4.1000000000000005,0.9819452776076897
-4.4,-4.0,0.8862668047389891
-4.4,-3.9000000000000004,0.7883731264172713
-4.4,-3.8000000000000003,0.6885089258562972
-4.4,-3.7,0.5869238115491993
-4.4,-3.6,0.4838716933772406
-4.4,-3.5,0.3796101479673453
-4.4,-3.4000000000000004,0.2743997748846755
-4.4,-3.3000000000000003,0.16850354526943376
-4.4,-3.2,0.06218614454596842
-4.4,-3.1,-0.04428668915294383
-4.4,-3.0,-0.15064882919303557
-4.4,-2.9000000000000004,-0.2566344256165379
-4.4,-2.8000000000000003,-0.36197856962862446
-4.4,-2.7,-0.4664179557314343
-4.4,-2.6,-0.5696915398506912
-4.4,-2.5,-0.6715411918099401
-4.4,-2.4000000000000004,-0.7717123405215556
-4.4,-2.3000000000000003,-0.8699546102818853
-4.4,-2.2,-0.9660224465801132
-4.4,-2.1,-1.0596757298566553
-4.4,-2.0,-1.1506803756770079
